   3.183e+02    2.094e+03    1.327e+11    4.573e+08    1.103e+10    1.323e+08    4.186e+09    4.764e+07    9.691e+07    3.765e+50    2.002e+45 
   3.196e+02    2.094e+03    1.334e+11    4.579e+08    1.121e+10    1.324e+08    4.148e+09    4.742e+07    9.543e+07    3.747e+50    2.038e+45 
   3.210e+02    2.094e+03    1.340e+11    4.586e+08    1.139e+10    1.326e+08    4.109e+09    4.720e+07    9.399e+07    3.730e+50    2.074e+45 
   3.223e+02    2.094e+03    1.346e+11    4.592e+08    1.157e+10    1.327e+08    4.072e+09    4.698e+07    9.258e+07    3.713e+50    2.110e+45 
   3.237e+02    2.094e+03    1.352e+11    4.598e+08    1.175e+10    1.329e+08    4.034e+09    4.676e+07    9.121e+07    3.696e+50    2.146e+45 
   3.250e+02    2.094e+03    1.359e+11    4.604e+08    1.193e+10    1.330e+08    3.997e+09    4.655e+07    8.986e+07    3.679e+50    2.182e+45 
   3.264e+02    2.094e+03    1.365e+11    4.611e+08    1.211e+10    1.332e+08    3.960e+09    4.633e+07    8.855e+07    3.662e+50    2.219e+45 
   3.278e+02    2.094e+03    1.371e+11    4.617e+08    1.230e+10    1.334e+08    3.924e+09    4.612e+07    8.727e+07    3.645e+50    2.255e+45 
   3.291e+02    2.094e+03    1.378e+11    4.623e+08    1.248e+10    1.336e+08    3.887e+09    4.590e+07    8.602e+07    3.628e+50    2.292e+45 
   3.305e+02    2.094e+03    1.384e+11    4.629e+08    1.267e+10    1.338e+08    3.851e+09    4.569e+07    8.479e+07    3.611e+50    2.329e+45 
   3.319e+02    2.094e+03    1.390e+11    4.635e+08    1.285e+10    1.339e+08    3.816e+09    4.548e+07    8.360e+07    3.594e+50    2.366e+45 
   3.333e+02    2.094e+03    1.397e+11    4.641e+08    1.304e+10    1.341e+08    3.780e+09    4.527e+07    8.242e+07    3.577e+50    2.404e+45 
   3.347e+02    2.094e+03    1.403e+11    4.647e+08    1.323e+10    1.343e+08    3.745e+09    4.506e+07    8.128e+07    3.561e+50    2.441e+45 
   3.361e+02    2.094e+03    1.410e+11    4.654e+08    1.342e+10    1.345e+08    3.711e+09    4.485e+07    8.015e+07    3.544e+50    2.479e+45 
   3.375e+02    2.094e+03    1.417e+11    4.659e+08    1.361e+10    1.347e+08    3.676e+09    4.464e+07    7.905e+07    3.528e+50    2.516e+45 
   3.390e+02    2.094e+03    1.423e+11    4.665e+08    1.380e+10    1.350e+08    3.642e+09    4.443e+07    7.798e+07    3.511e+50    2.554e+45 
   3.404e+02    2.094e+03    1.430e+11    4.671e+08    1.399e+10    1.352e+08    3.608e+09    4.422e+07    7.692e+07    3.495e+50    2.592e+45 
   3.418e+02    2.094e+03    1.437e+11    4.677e+08    1.419e+10    1.354e+08    3.574e+09    4.402e+07    7.589e+07    3.478e+50    2.630e+45 
   3.433e+02    2.094e+03    1.443e+11    4.683e+08    1.438e+10    1.356e+08    3.541e+09    4.381e+07    7.488e+07    3.462e+50    2.669e+45 
   3.447e+02    2.094e+03    1.450e+11    4.689e+08    1.458e+10    1.358e+08    3.508e+09    4.361e+07    7.388e+07    3.446e+50    2.707e+45 
   3.461e+02    2.094e+03    1.457e+11    4.695e+08    1.478e+10    1.360e+08    3.475e+09    4.340e+07    7.291e+07    3.430e+50    2.746e+45 
   3.476e+02    2.094e+03    1.464e+11    4.701e+08    1.498e+10    1.363e+08    3.443e+09    4.320e+07    7.196e+07    3.414e+50    2.785e+45 
   3.491e+02    2.094e+03    1.471e+11    4.706e+08    1.518e+10    1.365e+08    3.411e+09    4.300e+07    7.102e+07    3.398e+50    2.824e+45 
   3.505e+02    2.094e+03    1.478e+11    4.712e+08    1.538e+10    1.367e+08    3.379e+09    4.279e+07    7.010e+07    3.382e+50    2.863e+45 
   3.520e+02    2.094e+03    1.485e+11    4.718e+08    1.558e+10    1.370e+08    3.347e+09    4.259e+07    6.920e+07    3.366e+50    2.902e+45 
   3.535e+02    2.094e+03    1.492e+11    4.723e+08    1.578e+10    1.372e+08    3.316e+09    4.239e+07    6.832e+07    3.350e+50    2.942e+45 
   3.550e+02    2.094e+03    1.499e+11    4.729e+08    1.599e+10    1.375e+08    3.285e+09    4.219e+07    6.745e+07    3.334e+50    2.982e+45 
   3.565e+02    2.094e+03    1.506e+11    4.735e+08    1.619e+10    1.377e+08    3.254e+09    4.200e+07    6.660e+07    3.319e+50    3.021e+45 
   3.580e+02    2.094e+03    1.513e+11    4.740e+08    1.640e+10    1.380e+08    3.223e+09    4.180e+07    6.577e+07    3.303e+50    3.062e+45 
   3.595e+02    2.094e+03    1.520e+11    4.746e+08    1.661e+10    1.382e+08    3.193e+09    4.160e+07    6.495e+07    3.287e+50    3.102e+45 
   3.610e+02    2.094e+03    1.527e+11    4.751e+08    1.682e+10    1.385e+08    3.163e+09    4.141e+07    6.414e+07    3.272e+50    3.142e+45 
   3.625e+02    2.094e+03    1.535e+11    4.757e+08    1.703e+10    1.387e+08    3.133e+09    4.121e+07    6.335e+07    3.257e+50    3.183e+45 
   3.640e+02    2.094e+03    1.542e+11    4.762e+08    1.724e+10    1.390e+08    3.104e+09    4.102e+07    6.257e+07    3.241e+50    3.223e+45 
   3.656e+02    2.094e+03    1.549e+11    4.768e+08    1.746e+10    1.392e+08    3.075e+09    4.082e+07    6.181e+07    3.226e+50    3.264e+45 
   3.671e+02    2.094e+03    1.556e+11    4.773e+08    1.767e+10    1.395e+08    3.046e+09    4.063e+07    6.106e+07    3.211e+50    3.305e+45 
   3.686e+02    2.094e+03    1.564e+11    4.778e+08    1.789e+10    1.398e+08    3.017e+09    4.044e+07    6.032e+07    3.196e+50    3.346e+45 
   3.702e+02    2.094e+03    1.571e+11    4.784e+08    1.811e+10    1.400e+08    2.989e+09    4.025e+07    5.959e+07    3.180e+50    3.388e+45 
   3.717e+02    2.094e+03    1.579e+11    4.789e+08    1.832e+10    1.403e+08    2.960e+09    4.006e+07    5.888e+07    3.165e+50    3.429e+45 
   3.733e+02    2.094e+03    1.586e+11    4.794e+08    1.854e+10    1.406e+08    2.932e+09    3.987e+07    5.818e+07    3.150e+50    3.471e+45 
   3.749e+02    2.094e+03    1.594e+11    4.800e+08    1.877e+10    1.408e+08    2.905e+09    3.968e+07    5.749e+07    3.135e+50    3.513e+45 
   3.765e+02    2.094e+03    1.601e+11    4.805e+08    1.899e+10    1.411e+08    2.877e+09    3.949e+07    5.681e+07    3.121e+50    3.555e+45 
   3.780e+02    2.094e+03    1.609e+11    4.810e+08    1.921e+10    1.414e+08    2.850e+09    3.930e+07    5.615e+07    3.106e+50    3.597e+45 
   3.796e+02    2.094e+03    1.617e+11    4.815e+08    1.944e+10    1.417e+08    2.823e+09    3.912e+07    5.549e+07    3.091e+50    3.640e+45 
   3.812e+02    2.094e+03    1.624e+11    4.820e+08    1.967e+10    1.419e+08    2.796e+09    3.893e+07    5.484e+07    3.076e+50    3.682e+45 
   3.828e+02    2.094e+03    1.632e+11    4.825e+08    1.989e+10    1.422e+08    2.770e+09    3.875e+07    5.421e+07    3.062e+50    3.725e+45 
   3.844e+02    2.094e+03    1.640e+11    4.830e+08    2.012e+10    1.425e+08    2.744e+09    3.856e+07    5.359e+07    3.047e+50    3.768e+45 
   3.861e+02    2.094e+03    1.648e+11    4.836e+08    2.036e+10    1.428e+08    2.718e+09    3.838e+07    5.297e+07    3.033e+50    3.811e+45 
   3.877e+02    2.094e+03    1.656e+11    4.841e+08    2.059e+10    1.431e+08    2.692e+09    3.820e+07    5.236e+07    3.018e+50    3.855e+45 
   3.893e+02    2.094e+03    1.664e+11    4.846e+08    2.082e+10    1.434e+08    2.666e+09    3.802e+07    5.177e+07    3.004e+50    3.898e+45 
   3.909e+02    2.094e+03    1.672e+11    4.851e+08    2.106e+10    1.437e+08    2.641e+09    3.783e+07    5.118e+07    2.990e+50    3.942e+45 
   3.926e+02    2.094e+03    1.680e+11    4.856e+08    2.130e+10    1.439e+08    2.616e+09    3.765e+07    5.061e+07    2.976e+50    3.986e+45 
